x,t,r1,r2,r3,r4
-3.4338919407300086,0,-0.9754655943024362,-0.0,-0.9407687050201776,-0.0
7.349163298375926,0,-0.9945917402436188,-0.0,-0.9869433059473083,-0.0
0.03628896058312492,0,0.9821757243509881,-0.0,3.7853955167348703,-0.0
-5.995724173906568,0,-0.9918855253846655,-0.0,-0.9804099253321272,-0.0
-4.849149161649294,0,-0.9876211062819542,-0.0,-0.970114706898719,-0.0
3.666579392901559,0,-0.9784482849027041,-0.0,-0.9479695571197075,-0.0
3.855884379669538,0,-0.9804923709273092,-0.0,-0.952904417322967,-0.0
7.757463103431045,0,-0.9951447199252386,-0.0,-0.988278316994391,-0.0
-6.804334399159575,0,-0.9936938182163522,-0.0,-0.984775530411127,-0.0
-1.3737122830243056,0,-0.8559682305482095,-0.0,-0.6522765487768927,-0.0
-0.08350087695246433,0,0.9091064837395867,-0.0,3.6089907650585213,-0.0
-0.42733894940853645,0,-0.1099234124245334,-0.0,1.1488349692754554,-0.0
-0.025035699823419577,0,0.9914765513805825,-0.0,3.8078496994910025,-0.0
-0.37162651570574123,0,0.029310342356437147,-0.0,1.4849749884078045,-0.0
-0.8103553261314023,0,-0.6353068574058318,-0.0,-0.11955286904469453,-0.0
1.726404714074608,0,-0.9063317151634938,-0.0,-0.77386475638348,-0.0
2.9879715985174116,0,-0.9677232054153824,-0.0,-0.9220769247638856,-0.0
-7.654551670937687,0,-0.9950136166088634,-0.0,-0.9879618055899262,-0.0
-6.458013542657964,0,-0.9930017556913793,-0.0,-0.9831047436773273,-0.0
-0.5043386463981099,0,-0.26923593426541625,-0.0,0.764220518391336,-0.0
-1.2159578796803885,0,-0.8197580385539842,-0.0,-0.5648574121683005,-0.0
1.9497477327840649,0,-0.9258115561471902,-0.0,-0.8208932526791914,-0.0
-1.6791574562908043,0,-0.9012503027506522,-0.0,-0.7615971416203873,-0.0
-2.3701964850364305,0,-0.9491882210626121,-0.0,-0.8773295141610549,-0.0
-6.624506301516522,0,-0.9933479516031956,-0.0,-0.9839405345428724,-0.0
1.769923973149929,0,-0.9106781646400237,-0.0,-0.7843580136578889,-0.0
4.516408711169765,0,-0.9857433996268026,-0.0,-0.9655815220256934,-0.0
-0.1910628400091623,0,0.6009326489295148,-0.0,2.86499331349152,-0.0
7.996886644185311,0,-0.9954304436724011,-0.0,-0.9889681151398821,-0.0
-5.129690537203375,0,-0.9889307891477694,-0.0,-0.9732765610357779,-0.0
-4.531107541510817,0,-0.9858350918643031,-0.0,-0.9658028866690314,-0.0
-3.8041079165694507,0,-0.9799630895140365,-0.0,-0.9516266189567317,-0.0
-2.7991668598864488,0,-0.9633047821741154,-0.0,-0.9114099074505144,-0.0
0.19388123951362068,0,0.5914948832657364,-0.0,2.8422085316275276,-0.0
-1.3475074033529593,0,-0.8507339650231218,-0.0,-0.6396399139571647,-0.0
-1.7175097257289806,0,-0.9054049937503819,-0.0,-0.771627452979404,-0.0
-2.489290191666245,0,-0.9538242704805364,-0.0,-0.88852192754164,-0.0
-3.1678755929837488,0,-0.9712338831049145,-0.0,-0.9305524504550751,-0.0
4.992092391648166,0,-0.9883157873342165,-0.0,-0.9717918153166134,-0.0
-2.8202114088403842,0,-0.9638405174573985,-0.0,-0.912703286837258,-0.0
0.9044997689863052,0,-0.6963472849448706,-0.0,-0.26691749706249346,-0.0
1.384335574081426,0,-0.8580139939291171,-0.0,-0.6572154584764862,-0.0
-5.500451946404714,0,-0.9903658040998518,-0.0,-0.9767409935953029,-0.0
-1.9003532179575462,0,-0.9220570336058098,-0.0,-0.811829033439555,-0.0
-4.171529117006027,0,-0.9833091224094721,-0.0,-0.9597046569530381,-0.0
-2.4102057961211187,0,-0.9508200283763832,-0.0,-0.8812690455091401,-0.0
7.852003317183199,0,-0.995260658409888,-0.0,-0.9885582172564327,-0.0
-5.753648716030695,0,-0.9911914251566125,-0.0,-0.9787342191479156,-0.0
7.221832448979333,0,-0.9943998875775315,-0.0,-0.9864801326388624,-0.0
7.489367930496501,0,-0.9947918130517353,-0.0,-0.9874263244341248,-0.0
-4.3115232100439,0,-0.9843670881204227,-0.0,-0.9622588121209412,-0.0
