x,t,r1,r2,r3,r4
5.053974422572026,0.4117565678093764,0.005848403347693025,-0.0058300802832341285,-0.004515273925583907,-0.006078310989358679
-1.849699635500082,-0.8218800349214321,-0.6292762750395182,-0.17532572104119734,-0.167559749798417,0.6364885274811862
3.136009742933606,-0.6493662235504827,-0.19842469774997476,-0.19844359912380913,0.2069191176001692,-0.1904732542924011
-7.413604188561713,0.3757926405035361,2.4443686663973807e-06,-4.864075234368531e-05,4.275492755357524e-05,-5.128824043246362e-06
-9.100642045473478,-1.7128875774446053,4.8984098638924994e-05,0.0001949172855937729,0.00019492594200430551,-4.897331368595668e-05
2.0891018663521663,-1.7737933661646217,-0.04323198261370773,-0.10288578408646501,0.10264101119752339,-0.04513171737781494
-1.3367480938962082,0.9523563686204186,-0.8547282651178694,-0.6095246955096143,0.6072699209586478,-0.8700298635187687
3.3741706087907453,-0.4372657300246403,-0.08245743865173034,-0.07184761581333492,0.07659254871283229,-0.06784632833454397
1.3667029559849375,1.5271051808355915,-0.0736530104762564,-0.013674620913035361,-0.007552185556260946,0.08381650356830232
7.992175368877557,0.025748377501667363,-7.864350515542438e-06,5.553480328308553e-05,4.033994202563514e-06,2.3842959739094244e-06
8.493849910020156,1.8220656285690664,-0.0006930251252318661,-0.003040191991787014,-0.003040184539831645,0.0006931363194092889
4.169660513019711,0.9348757016563738,0.08279974921540605,-0.11519755740249744,-0.11534419532614675,-0.08383635879145439
-8.162962088886612,-0.4537439027129224,-1.410635318189876e-05,-1.3207845530402888e-05,-1.0822670924142568e-05,1.4736264590965527e-05
3.587288709337253,-0.7025079991385357,-0.04368657456169349,-0.16315995503887978,0.16527028305417793,-0.039114571715573684
-3.2622060425918082,1.5374474483159335,0.30449089923360706,0.5969192501055679,-0.5970641765215382,0.30445690458284014
-1.6116473157075646,-1.384174232824496,-0.6809643584898458,0.1386798579068981,0.13834821075627315,0.6837482849830238
-4.483639295532336,-0.19552372092818038,-0.00027038796125719854,0.0027511853537078015,0.0015629248826550465,-0.00033793072949423413
-0.5444973617145585,-0.3263916185190623,0.6849443496770801,-0.7555720855593735,-0.7106738883801278,-0.3580842435340582
-2.5252261200307284,0.7262494151999497,-0.1900622863500607,0.05442027693468993,-0.05954064620857399,-0.18982341178214115
2.3227521402795404,0.6171026750634612,-0.7490480542359949,0.05727194487542439,0.013924379212869362,0.7498900795284887
9.310848700108014,-0.3182540641904046,-1.095142950674981e-05,-2.086837735984633e-06,3.5458208714485785e-06,-8.353776490499765e-06
-4.3710119701949,0.5802839869317866,0.0028168131459396896,0.0076321013383156095,-0.007391407660917515,0.0032531752762286177
-6.0541722707878005,-0.46773329095315574,0.0004531147307677852,-0.00014084619405120878,-0.00018150120825062967,-0.0004146966185615651
6.965780074747347,-0.5069324679298575,0.00017876412415001596,0.0005790423645631966,-0.0005762539106246238,0.00012182002278677154
-2.0152466357858927,0.777889784062674,-0.46735839477670743,-0.07698365543437499,0.0688336829259509,-0.47211077025187936
-2.1270233096400766,-0.26539588717728435,-0.07477795885505065,-0.07555340287071809,-0.03936666593934418,0.06651542564272864
-0.08841453545938016,0.9079545602657992,0.14072214830197288,-0.2594977189205538,0.3589279062355804,0.08322739196168583
-7.080560474271918,0.6715126450484874,-8.808401825460061e-06,-0.00018241439910789164,0.00018268782394541055,-1.531226396122216e-05
6.382761338028718,-1.7401489602935083,-0.03742678281466611,0.04407622295206518,-0.044079182146620675,-0.037425147653902986
-6.9886459273889106,1.866286716815167,-0.007525463240699496,-0.0007798526620415754,0.0007800597163788872,-0.007525451508592492
3.4807898822860235,-0.886957626734258,-0.04273745443471201,-0.3349248845119581,0.3372885038984498,-0.040297459022218055
-0.3340049676626595,-0.03203322293765565,1.0586115768548385,-0.37121447111434946,-0.07237692516320723,-0.0714834530060382
-3.3711352499765272,-1.5184266176356513,0.295949930200586,0.47536568022465175,0.475498886025414,-0.2959368751870066
-3.5012167025534,-1.2788832899110383,0.09053989535867772,0.2218644473720567,0.2220780443380296,-0.09061349136518133
4.2818485620257025,-1.3887419671702181,0.43322841141681356,-0.11772293110981225,0.11785013833679825,0.4334160877308112
3.375346164399689,0.297837788985019,-0.0686560030350141,-0.03797722391220626,-0.04119485910294099,0.04558009707703901
-4.785407440256293,0.7097870640541597,0.005191931936729372,0.00374140856270504,-0.0036168286064808424,0.005323907143332081
-5.531859586559125,-1.1606826857006234,0.006194004691897427,-0.005209760861200363,-0.005222123160672763,-0.00620304443425248
8.392885562331099,-1.1841260378717862,-0.00048196580632321105,-0.00023169771877186036,0.00023221525167860656,-0.00048267629857304625
1.1794537566539844,1.4358431554690743,-0.06934986845731857,0.007175875314317776,0.019102302371143347,0.08622101836860642
-8.623039612679396,-1.7048948342331012,-9.60167050107181e-05,0.0003900205718859373,0.00039002658059922204,9.604507193203066e-05
-6.485510147138058,-0.09125637788572538,0.0001195795165516566,-2.8367270571059388e-05,-2.0380449521716316e-05,-2.931685324795723e-05
6.2767874734886036,1.4822669837896898,-0.008516641092122775,0.03010280634126853,0.03011104275992338,0.008514197268670374
-3.3344229756638777,0.23549959885635152,-0.015349512643490819,0.006046505872523126,-0.006719368752387903,-0.008745996492621193
-6.610235580724957,-0.44301418104540913,0.0001315479919346318,-0.00014101032170163525,-0.00014689074976597925,-0.0001060566672300261
9.169728983794037,-0.4570434353135151,-1.8730728619481625e-05,-4.967454823899222e-06,6.753063844104279e-06,-1.7085700328362495e-05
-0.05879750094068115,0.8161369225710069,0.23810528400047237,-0.29521361021111986,0.42481036878625894,0.1476389879474223
-1.0778273917773475,-1.3762506783120223,-0.33121740938680644,-0.11745149848545494,-0.12128288392813116,0.33633674196087426
-1.9307135892213694,-0.8754190023064079,-0.6686852634634755,-0.08160774822147894,-0.07567481521939994,0.6740414785424964
6.585455234115315,1.9163115989363768,-0.06533117088005606,0.03107032943868763,0.03107160388496872,0.06533043724401917
7.861672687907337,1.665246196543988,-0.0043672040135623895,-0.0024917543947069526,-0.002491532395026832,0.004367607432301412
-5.3301449812037465,1.4509707897204498,0.017068571449861673,-0.019856219499593913,0.019859395875105903,0.017076644782048934
-1.9890673229067435,1.7183285541214102,-0.26349211393037514,0.4067199697307095,-0.4066275790911999,-0.264068859983599
-0.5332710079918108,0.9256971601271746,-0.04574569578860727,-0.5531538826234406,0.5858141195320363,-0.09112365223536698
5.6777268877208975,0.44323980934002627,0.003494776033780314,-0.00039329166816728066,4.345287354382853e-05,-0.003304283986098401
8.012530018496737,1.4714303600799945,-0.0020402492542631254,-0.0009285863102667874,-0.0009285142431508535,0.0020409021048764823
6.487114283187722,0.562702907188958,0.0009343668444959731,0.0011160825079898416,0.0011634426149208462,-0.0008475612385174354
-1.2318643895964492,-0.15516071187120017,0.08591419547766746,-0.3299680698166601,-0.15990114295464763,0.014390610200623342
0.612182204827425,1.5818881391000668,-0.015344104933930961,-0.0038662888561141803,0.026693891655218703,0.021717919241645667
8.82981137841622,0.3807691184934785,-2.5999011056754917e-05,5.193188471744398e-06,7.329671735563387e-07,2.3563143455079668e-05
-4.422507969740721,0.36542104028887445,0.00035545393033719686,0.004204179778744012,-0.003559124287735908,0.0009523702876203499
1.9583400861167384,-1.180050411240626,-0.48537430340927473,-0.1444247669608579,0.15085434538047907,-0.49762617765009215
0.9709333588306439,-0.902717872073644,-0.07267236939136001,0.23161594439080246,-0.2535194370346199,-0.2106223998759011
7.396748674451285,-0.5112486489300361,-4.416920928194547e-05,0.0003182945476332166,-0.0003048231771350895,-7.039630370991996e-05
-4.400155261969734,-0.05541335587408591,-0.0008151948736722816,0.002627799822553843,0.0004899062895091569,-4.242868733174361e-05
7.574634222900009,1.6334915941939077,-0.006902003504641418,-0.001340033150066433,-0.001339501888355585,0.006902573299892707
3.824633579615215,1.3629675037235849,0.540504501418232,-0.5083553716249735,-0.5087699452262636,-0.5407587516004532
-3.652706959313365,1.9262339807584548,0.9369487695745427,0.2121507379321557,-0.21217519278098426,0.9369405055472164
8.360138227956757,1.1614239767396235,-0.00048586898142580757,-0.00019797066105965065,-0.00019854906567210037,0.0004866703761680979
-5.707424636377425,0.5257911939889199,0.0009368336369811936,-3.8137462444444755e-05,0.00011272509271158181,0.0009106340034871755
5.62143330608369,-0.0784379202175729,0.0016094682180618188,-0.0011958891737321492,0.00012907491690653894,0.00048658825283698283
-3.279687885833498,1.4103977714026534,0.15429454306685034,0.4499048328101889,-0.45011680777292395,0.1542830628179047
-6.688960167242534,1.776670157494845,-0.007888447648191955,-0.00446395785021706,0.004464370594302119,-0.007888344774423198
6.854675075918557,1.9759693004058083,-0.05751032463592316,0.005778083382253774,0.005778860735690686,0.057510060390367906
-6.136694180358542,1.9312160441634405,-0.021168657365930703,-0.02529915055985023,0.025299486837122204,-0.02116814530643428
2.5953976941623367,1.6430706521685674,-0.021215789009048996,-0.34414282665888446,-0.34482668850151205,0.022352619477927736
3.66081678771652,0.6061428128006625,-0.03594710087753323,-0.1083940665549129,-0.10981633371286723,0.030096055206171972
9.985175072457512,-0.8303172221060859,3.636460472510923e-07,-1.6932582100344167e-05,1.7039738535767204e-05,5.70736978732356e-07
2.5323783955752237,-1.797489595326721,0.013886425888200667,-0.20070709913743992,0.2009655276714887,0.013006029040088112
2.6007464462719234,0.4958883017949933,-0.3957408521578867,-0.011837732428515428,-0.049533444115427046,0.3793530974811081
3.763484525967227,-1.0978486314554612,0.1687016188157224,-0.37489533791238777,0.3757005908395273,0.1695652726650204
5.427393991084788,1.1289613252755322,0.03290213277394424,0.02040184196627744,0.020469866307351776,-0.03295898802624414
-3.4151956520287863,-0.1398245452329947,-0.012067393222797033,0.004316268325900807,0.003543231086912487,0.0042703776500556305
7.261345589883291,1.3884746858237187,-0.004906593025400696,0.00223698380251161,0.002238769764087622,0.004908481777467147
-5.690534597449288,0.17868071796520457,0.00039161235436608666,0.0002047799876701801,-3.745708256232264e-05,0.0002342296621843776
3.215538791289312,-1.1759949365793974,-0.02492507178149176,-0.9199373341823096,0.9220297926811127,-0.02455564913460568
1.9037500348993337,0.05323944069752917,-0.17320461076316435,0.4847051279591905,0.06356578427101953,0.05827948674570553
-9.33318478504912,0.6038171631915641,-4.100821546015933e-06,3.03145349581088e-06,-3.2350220257427294e-06,-3.920675749876205e-06
-0.8306297609043298,-0.28414935650612216,0.33878501855379695,-0.6238212406665846,-0.5119104841751181,-0.1214118739120629
3.205215947708931,1.140954916058046,-0.07132711855122512,-0.8746539037046914,-0.8769992975601746,0.07083156374085811
4.508931434663667,1.3242807352574308,0.2696240668301509,-0.03219445584962434,-0.03225003896787648,-0.26981168968597163
7.208084896326163,-1.309954833088073,-0.003861801974573145,0.002525707662251923,-0.0025280373393998367,-0.0038644984794886494
7.033737313297532,0.4916389426904062,0.00013186293821868252,0.0005076624894978028,0.000500353889827452,-7.845629026014567e-05
1.400703678932322,1.0901953924037455,-0.26162976809303123,0.1130289585534884,0.1114420881976124,0.30341405586138576
-5.611132462431108,1.0824906751105479,0.004415984421473184,-0.003574121770498052,0.003589570093974634,0.00442353024831859
-8.363215846906783,-1.706897461356769,-0.00028538006690821487,0.000523997117099429,0.0005239948373868673,0.0002854225650419203
7.138760762918867,0.2900780726190968,0.00012010330086879929,0.00024541472731892704,0.00020552052698485704,-4.584275421926177e-05
-4.977890503889264,-1.1287169521110418,0.016783080442094058,-0.0017728179362034883,-0.0017887862201181265,-0.016818325290666503
-6.8164171627620185,-1.7356039103036278,-0.005991709344091906,-0.002812205836465096,-0.0028126023976769183,0.005991683341400029
-0.767925287439855,-0.12406749784423221,0.440668489937565,-0.4733156120637326,-0.22535363212266535,-0.0880269760987761
8.234069674271254,1.6297083784882638,-0.001713054552365699,-0.001936209203898505,-0.001936183961421157,0.0017133464889260881
-4.388413880845789,-0.6670576510985029,0.00482609831559285,0.009012611797420265,0.008862412540956498,-0.005168861237302333
7.099175439976655,-1.8455477818715091,-0.027095675029330024,0.0005054564899151611,-0.0005062952228693961,-0.02709574214632267
1.6601705215333666,-1.5998333293042672,-0.08320171861072961,-0.05013303893883223,0.04808680867655946,-0.08899330783871029
6.010052558570255,-1.003263641015609,0.0061727542796674965,0.009193482045525055,-0.009247370448127411,0.0061704041177925665
-2.291997437210571,0.23933192758724164,-0.06250938609012843,-0.04871734981033662,0.020128345842039187,-0.049672435953619275
-5.096038174759281,-0.5343988917720348,0.0020389513875241575,0.0012730770788035555,0.0010880652668535998,-0.002093024663158246
9.601270181972403,1.9524579525229653,0.0007580006988202409,-0.000438563389564166,-0.0004385743989043105,-0.0007579915514684077
8.800861726311798,-0.9212369024819611,-0.00011385105348116755,-6.589391062512483e-05,6.692090851120832e-05,-0.00011406422993766721
3.6241756787427057,1.5588217466606116,0.8039872862722599,-0.6915597578087805,-0.6919227928199972,-0.8040254913919351
-8.84986635187617,-1.3276399648637969,-4.3044946779530247e-05,8.146516599187948e-05,8.151557178116526e-05,4.308436383691363e-05
5.9984730953353775,0.17857081654127072,0.0012339107066307842,-0.00021689220090729302,9.998646582154913e-05,-0.0006646388895061968
-8.823346949929787,-0.05951029927711371,-3.012496439670401e-06,-2.0094784604728835e-06,-1.3943684565947743e-07,6.801029540826681e-07
-7.11715882076581,0.4363383854367151,2.225004946469523e-05,-8.573671253715056e-05,8.218615843621208e-05,1.0288673595430573e-05
-3.075543385916742,1.3954783524752603,0.06399810769219481,0.5925451456371069,-0.5928380729154195,0.06392654739658517
9.353275634826232,1.2052860367778342,-1.826613300147149e-05,-0.00013369591700536742,-0.00013389124733187806,1.8267561584098577e-05
-6.033073489122538,1.4711449828722936,-0.0001754200762894723,-0.009691693547447902,0.009694165090007206,-0.000174010713475339
2.9018243062624585,-1.8235394519579602,0.14451776280509665,-0.2847750619524909,0.2850592935952748,0.14412164235244723
-6.778777017650912,1.6073979627200625,-0.003833030332857258,-0.0028342680780438618,0.0028348848011758234,-0.0038330656111805824
0.7998794670417393,-0.7606052422797718,0.07714049099811576,0.3044374041901158,-0.34586761447597003,-0.19536849176683563
-9.232558219620932,-0.7931387382892874,-7.3166358640315715e-06,7.403792876797206e-06,7.569672951615984e-06,7.249001425266426e-06
-0.04492841213040499,-1.4591974603743547,-0.020165288981219623,-0.04624266070958097,-0.06920922837367556,0.015311610462328347
-8.035980899682817,-1.0697820899810173,-0.0001437477590925369,-7.525578462474678e-06,-7.3357661018180245e-06,0.00014417791205162219
8.66089240373362,-0.8917165716960285,-0.000139636988780015,-5.049647659218088e-05,5.184381302390258e-05,-0.00014006521519690135
-3.517287412512278,-0.9648682732328377,0.0008224451016730211,0.09203839873908846,0.09245601977060054,-0.001204081330620791
-7.030433228052884,1.9602536434326678,-0.009405366288877155,0.0005270629215780139,-0.000526917268361307,-0.009405346909765746
-2.624897203269409,0.09978650895954155,-0.03588808903265987,-0.018695830682326983,0.0013984388033215882,-0.012725042581481038
5.1347603091845,-0.9785734400056318,0.03810155014034286,0.002785668319418463,-0.0029359651689896335,0.03825656358720356
-6.418740851563223,-0.48140815102078793,0.00022050027989997412,-0.00018066636305192062,-0.00019463341092711085,-0.00019274384713438753
9.763545628023643,1.7658868938782333,0.000324751550701266,-0.00022000841319580586,-0.0002200271876884495,-0.0003247457884060803
2.7094656669631156,0.32940481722464554,-0.22475316282504973,0.025685264155384305,-0.017306119872717057,0.18651773978729783
-6.133853922268758,1.5956981916269615,-0.0032830198082512245,-0.01165597726199277,0.011657391595370797,-0.0032821069511672135
-4.497528496049483,-0.5151691291930862,0.002103673522542979,0.0051761619805319,0.004848761406143502,-0.002483062696149706
2.7088008737283342,0.31491636181518645,-0.2175031154629776,0.02984130774891492,-0.014399779765610098,0.1767519887595406
-4.505703737780797,-1.886420249471982,0.2718264628685315,-0.17830828351106556,-0.17830150129578534,-0.2718308762002887
-2.5658221868011317,0.7324799814566085,-0.1795542940351172,0.061054703098016895,-0.0657735781397858,-0.17917870308338818
-8.399670392742493,0.9705860887949274,-6.083084954518534e-05,1.1458289371275459e-05,-1.1746449520884316e-05,-6.105799585798655e-05
4.177444422111691,0.8839704452550063,0.06459993120103362,-0.10167723860149608,-0.10176048656729733,-0.06580256227468391
-4.951439270974736,-0.6499060319446865,0.003582880972014433,0.0021457702951187397,0.0020035262592302716,-0.0036747250875814054
-9.663132030275639,-0.38309755556664093,-1.361966577486686e-06,1.0135118915326683e-06,1.0900509594676283e-06,1.0499006011105616e-06
-9.121845885917828,0.010412766011319352,-2.1810702801509463e-06,-6.807244177821859e-07,-7.101274223780036e-09,-7.697443707882677e-08
-2.5208576096861,1.9840069574059194,0.1380413502024504,0.464966992261389,-0.46497183362907507,0.1379228972445492
-5.706596029533277,-0.23713279147708333,0.0004355717401661243,0.00018003260766599367,3.584201861911866e-05,-0.00031466514624804134
6.9092306909443195,1.6513278560681504,-0.01810770660968933,0.008777097407790922,0.008779083317975394,0.018107971661200446
-8.008484410112157,-1.6972953550725056,-0.000751467693907918,0.0006398683805298967,0.0006398395927628764,0.0007515364880904897
-2.8051283678058514,-0.4287878245666188,-0.05540276487527217,0.007519815589939531,0.013817277441926026,0.05011625327757331
-8.532407185594908,0.7624099426055841,-2.709866969744278e-05,1.379725598722736e-06,-1.920169017653515e-06,-2.7250914044056557e-05
9.92154103907399,0.406499695309273,-3.2682335171221763e-06,-4.419905153038495e-06,-4.430298199959613e-06,2.3535160613807944e-06
-3.783870259749291,0.2744540638143014,-0.005752991454323727,0.006952183035007828,-0.006065121599360397,-0.002877318421980265
-0.331925112189861,1.5853505274777295,-0.04343582660218411,-0.04164230022091438,0.05206343589703792,-0.042611188906170154
-9.998829498257498,0.7968236518836149,-2.799692901556498e-08,3.3344095540676165e-06,-3.357399110259068e-06,2.3210783012885544e-08
2.7962851387197674,-1.22036869020758,-0.39389460408666926,-0.9560887956221839,0.9594214276512031,-0.394925405923578
