# x
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
-1.000000000000000000e+01 1.022680759429931641e+00
1.000000000000000000e+01 -1.531893491744995117e+00
-1.000000000000000000e+01 -8.181096315383911133e-01
-1.000000000000000000e+01 -9.916464090347290039e-01
-1.000000000000000000e+01 6.608996391296386719e-01
-1.000000000000000000e+01 3.083302974700927734e-01
-1.000000000000000000e+01 -1.411854982376098633e+00
-1.000000000000000000e+01 -1.462880253791809082e+00
1.000000000000000000e+01 -1.393708586692810059e+00
1.000000000000000000e+01 -1.772195219993591309e+00
-1.000000000000000000e+01 -8.484246730804443359e-01
-1.000000000000000000e+01 -1.093685746192932129e+00
-1.000000000000000000e+01 7.095763683319091797e-01
-1.000000000000000000e+01 1.097959518432617188e+00
1.000000000000000000e+01 -1.745278477668762207e+00
-1.000000000000000000e+01 1.508476495742797852e+00
-1.000000000000000000e+01 -1.086811780929565430e+00
-1.000000000000000000e+01 -1.683130502700805664e+00
-1.000000000000000000e+01 9.543638229370117188e-01
1.000000000000000000e+01 4.608960151672363281e-01
1.000000000000000000e+01 1.022680759429931641e+00
-1.000000000000000000e+01 -1.531893491744995117e+00
1.000000000000000000e+01 -8.181096315383911133e-01
1.000000000000000000e+01 -9.916464090347290039e-01
1.000000000000000000e+01 6.608996391296386719e-01
1.000000000000000000e+01 3.083302974700927734e-01
1.000000000000000000e+01 -1.411854982376098633e+00
1.000000000000000000e+01 -1.462880253791809082e+00
-1.000000000000000000e+01 -1.393708586692810059e+00
-1.000000000000000000e+01 -1.772195219993591309e+00
1.000000000000000000e+01 -8.484246730804443359e-01
1.000000000000000000e+01 -1.093685746192932129e+00
1.000000000000000000e+01 7.095763683319091797e-01
1.000000000000000000e+01 1.097959518432617188e+00
-1.000000000000000000e+01 -1.745278477668762207e+00
1.000000000000000000e+01 1.508476495742797852e+00
1.000000000000000000e+01 -1.086811780929565430e+00
1.000000000000000000e+01 -1.683130502700805664e+00
1.000000000000000000e+01 9.543638229370117188e-01
-1.000000000000000000e+01 4.608960151672363281e-01
